0.0	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae_R-7_group	s__uncultured_Christensenella
0.0	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	UCG-010	s__uncultured_organism
0.0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_UCG-001	s__uncultured_Clostridiales
0.0	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39	s__uncultured_Lachnospiraceae
0.0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	s__unidentified
0.0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	s__uncultured_Clostridiales
0.0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	s__bacterium_NLAE-zl-H31
0.0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	s__uncultured_Clostridiales
0.0	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	Butyricicoccus	s__bacterium_NLAE-zl-H60
17.0	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Incertae_Sedis	s__uncultured_Clostridiales
0.0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	A2	__
0.0	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39	s__uncultured_prokaryote
29.0	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	UCG-010	s__unidentified
128.0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	__	__
0.0	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39	s__uncultured_Paenibacillaceae
0.0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	__
0.0	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	DNF00809	__
0.0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	s__[Clostridium]_colinum
48.0	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	s__bacterium_enrichment
0.0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	ASF356	s__Clostridium_sp.
0.0	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	UBA1819	__
0.0	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	__
0.0	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39	s__anaerobic_digester
0.0	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ethanoligenenaceae	__	__
0.0	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NK4A214_group	s__unidentified
0.0	Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	s__Clostridiales_bacterium
0.0	Bacteria	Firmicutes	Clostridia	Lachnospirales	__	__	__
0.0	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas	s__Intestinimonas_timonensis
0.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium]_brachy_group	s__uncultured_organism
0.0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_FCS020_group	s__mouse_gut
0.0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	__
0.0	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Fournierella	s__uncultured_Firmicutes
0.0	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	uncultured	__
0.0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	s__Lachnospiraceae_bacterium
0.0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_UCG-010	__
0.0	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	uncultured	__
0.0	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelotrichaceae	s__uncultured_bacterium
